timestamp,node_id,battery_voltage,battery_pct,wake_reason,sensor0,sensor1,tx_attempts,tx_success,sleep_duration_s,active_duration_s,rssi
2025-12-08T09:30:27.501814,node02,4.136,93.61,scheduled,16.57,0.0,0,0,300,1.47,-73
2025-12-08T09:30:57.501814,node03,4.127,92.7,scheduled,17.0,0.0,0,0,60,0.67,-78
2025-12-08T09:32:07.501814,node03,4.127,92.7,scheduled,17.58,0.0,0,0,120,0.52,-83
2025-12-08T09:34:17.501814,node03,4.127,92.7,scheduled,16.47,0.0,0,0,300,1.23,-77
2025-12-08T09:34:37.501814,node01,4.115,91.47,scheduled,17.82,0.0,0,0,60,1.38,-73
2025-12-08T09:35:37.501814,node02,4.136,93.61,scheduled,16.02,0.0,0,0,30,1.4,-78
2025-12-08T09:35:47.501814,node01,4.115,91.47,scheduled,17.1,0.0,0,0,120,0.65,-68
2025-12-08T09:36:17.501814,node02,4.136,93.61,scheduled,16.21,0.0,0,0,30,0.72,-73
2025-12-08T09:36:57.501814,node02,4.136,93.61,scheduled,17.51,0.0,0,0,60,0.76,-73
2025-12-08T09:37:57.501814,node01,4.115,91.47,scheduled,17.32,0.0,0,0,60,0.84,-87
2025-12-08T09:38:07.501814,node02,4.136,93.61,scheduled,16.41,0.0,0,0,120,1.48,-74
2025-12-08T09:39:07.501814,node01,4.115,91.47,scheduled,17.12,0.0,0,0,60,1.1,-89
2025-12-08T09:39:27.501814,node03,4.127,92.7,scheduled,17.08,0.0,0,0,60,0.69,-84
2025-12-08T09:40:17.501814,node01,4.115,91.47,scheduled,16.36,0.0,0,0,120,0.53,-74
2025-12-08T09:40:17.501814,node02,4.136,93.61,scheduled,16.83,0.0,0,0,60,0.73,-82
2025-12-08T09:40:37.501814,node03,4.127,92.7,scheduled,17.8,0.0,0,0,120,0.79,-80
2025-12-08T09:41:27.501814,node02,4.136,93.61,scheduled,17.09,0.0,0,0,30,1.28,-80
2025-12-08T09:42:07.501814,node02,4.136,93.61,scheduled,16.2,0.0,0,0,30,1.21,-72
2025-12-08T09:42:27.501814,node01,4.115,91.47,scheduled,16.7,0.0,0,0,300,1.12,-91
2025-12-08T09:42:47.501814,node02,4.136,93.61,scheduled,17.29,0.0,0,0,120,0.51,-95
2025-12-08T09:42:47.501814,node03,4.127,92.7,scheduled,16.83,0.0,0,0,30,0.56,-82
2025-12-08T09:43:27.501814,node03,4.127,92.7,scheduled,16.8,0.0,0,0,30,1.07,-87
2025-12-08T09:44:07.501814,node03,4.127,92.7,scheduled,16.8,0.0,0,0,120,1.07,-73
2025-12-08T09:44:57.501814,node02,4.136,93.61,scheduled,17.44,0.0,0,0,300,1.09,-82
2025-12-08T09:46:17.501814,node03,4.127,92.7,scheduled,16.73,0.0,0,0,60,1.14,-73
2025-12-08T09:47:27.501814,node03,4.127,92.7,scheduled,16.3,0.0,0,0,300,0.76,-79
2025-12-08T09:47:37.501814,node01,4.115,91.47,scheduled,17.62,0.0,0,0,30,1.0,-86
2025-12-08T09:48:17.501814,node01,4.115,91.46,event,17.37,1.0,2,1,120,1.08,-76
2025-12-08T09:50:07.501814,node02,4.136,93.61,scheduled,16.41,0.0,0,0,120,1.56,-77
2025-12-08T09:50:27.501814,node01,4.115,91.46,scheduled,18.15,0.0,0,0,120,0.96,-70
2025-12-08T09:52:17.501814,node02,4.136,93.61,scheduled,16.95,0.0,0,0,30,0.96,-77
2025-12-08T09:52:37.501814,node01,4.115,91.46,scheduled,17.67,0.0,0,0,300,1.51,-85
2025-12-08T09:52:37.501814,node03,4.127,92.7,scheduled,17.71,0.0,0,0,300,0.41,-80
2025-12-08T09:52:57.501814,node02,4.136,93.61,scheduled,16.9,0.0,0,0,60,0.62,-90
2025-12-08T09:54:07.501814,node02,4.136,93.61,scheduled,16.43,0.0,0,0,120,1.16,-77
2025-12-08T09:56:17.501814,node02,4.136,93.61,scheduled,16.75,0.0,0,0,300,0.43,-76
2025-12-08T09:57:47.501814,node01,4.115,91.46,scheduled,16.56,0.0,0,0,120,1.01,-78
2025-12-08T09:57:47.501814,node03,4.127,92.7,scheduled,15.8,0.0,0,0,30,0.63,-85
2025-12-08T09:58:27.501814,node03,4.127,92.7,scheduled,17.83,0.0,0,0,300,1.29,-78
2025-12-08T09:59:57.501814,node01,4.115,91.46,scheduled,17.91,0.0,0,0,300,1.28,-75
2025-12-08T10:01:27.501814,node02,4.136,93.61,scheduled,16.54,0.0,0,0,30,1.37,-80
2025-12-08T10:02:07.501814,node02,4.136,93.61,scheduled,16.69,0.0,0,0,300,1.36,-81
2025-12-08T10:03:37.501814,node03,4.127,92.69,event,16.86,1.0,2,2,300,3.01,-78
2025-12-08T10:05:07.501814,node01,4.115,91.46,scheduled,17.67,0.0,0,0,30,1.16,-75
2025-12-08T10:05:47.501814,node01,4.115,91.46,scheduled,17.32,0.0,0,0,60,1.13,-69
2025-12-08T10:06:57.501814,node01,4.115,91.46,scheduled,17.52,0.0,0,0,300,0.73,-77
2025-12-08T10:07:17.501814,node02,4.136,93.61,scheduled,16.66,0.0,0,0,120,1.2,-95
2025-12-08T10:08:47.501814,node03,4.127,92.69,scheduled,17.07,0.0,0,0,300,1.49,-88
2025-12-08T10:09:27.501814,node02,4.136,93.61,scheduled,17.56,0.0,0,0,300,1.3,-82
2025-12-08T10:12:07.501814,node01,4.115,91.46,event,16.4,1.0,1,1,300,2.46,-77
2025-12-08T10:13:57.501814,node03,4.127,92.69,scheduled,17.31,0.0,0,0,120,0.52,-84
2025-12-08T10:14:37.501814,node02,4.136,93.61,scheduled,16.69,0.0,0,0,120,0.55,-78
2025-12-08T10:16:07.501814,node03,4.127,92.69,scheduled,17.18,0.0,0,0,30,1.13,-76
2025-12-08T10:16:47.501814,node02,4.136,93.61,scheduled,17.03,0.0,0,0,30,1.55,-79
2025-12-08T10:16:47.501814,node03,4.127,92.69,scheduled,17.39,0.0,0,0,300,0.53,-77
2025-12-08T10:17:17.501814,node01,4.115,91.46,scheduled,17.26,0.0,0,0,30,0.45,-88
2025-12-08T10:17:27.501814,node02,4.136,93.61,scheduled,16.62,0.0,0,0,120,0.52,-77
2025-12-08T10:17:57.501814,node01,4.115,91.46,scheduled,17.52,0.0,0,0,60,0.46,-81
2025-12-08T10:19:07.501814,node01,4.115,91.46,scheduled,17.61,0.0,0,0,60,0.75,-78
2025-12-08T10:19:37.501814,node02,4.136,93.61,scheduled,17.42,0.0,0,0,30,0.51,-72
2025-12-08T10:20:17.501814,node01,4.115,91.46,scheduled,17.67,0.0,0,0,30,1.33,-75
2025-12-08T10:20:17.501814,node02,4.136,93.61,scheduled,17.26,0.0,0,0,120,1.16,-87
2025-12-08T10:20:57.501814,node01,4.115,91.46,scheduled,17.22,0.0,0,0,30,0.53,-74
2025-12-08T10:21:37.501814,node01,4.115,91.46,scheduled,17.97,0.0,0,0,30,0.81,-81
2025-12-08T10:21:57.501814,node03,4.127,92.69,scheduled,17.76,0.0,0,0,120,1.33,-95
2025-12-08T10:22:17.501814,node01,4.115,91.45,event,17.38,1.0,2,2,30,1.82,-88
2025-12-08T10:22:27.501814,node02,4.136,93.61,scheduled,16.32,0.0,0,0,300,0.86,-87
2025-12-08T10:22:57.501814,node01,4.115,91.45,scheduled,16.55,0.0,0,0,30,0.67,-91
2025-12-08T10:23:37.501814,node01,4.115,91.45,scheduled,16.85,0.0,0,0,60,0.71,-79
2025-12-08T10:24:07.501814,node03,4.127,92.69,scheduled,17.0,0.0,0,0,60,1.14,-76
2025-12-08T10:24:47.501814,node01,4.115,91.45,scheduled,18.05,0.0,0,0,300,1.29,-86
2025-12-08T10:25:17.501814,node03,4.127,92.69,scheduled,16.85,0.0,0,0,300,1.3,-70
2025-12-08T10:27:37.501814,node02,4.136,93.61,scheduled,17.65,0.0,0,0,60,0.49,-74
2025-12-08T10:28:47.501814,node02,4.136,93.61,scheduled,17.12,0.0,0,0,300,0.45,-87
2025-12-08T10:29:57.501814,node01,4.115,91.45,scheduled,16.81,0.0,0,0,60,0.51,-70
2025-12-08T10:30:27.501814,node03,4.127,92.69,scheduled,16.66,0.0,0,0,120,0.77,-78
2025-12-08T10:31:07.501814,node01,4.115,91.45,scheduled,17.79,0.0,0,0,60,0.68,-83
2025-12-08T10:32:17.501814,node01,4.115,91.45,scheduled,17.93,0.0,0,0,60,0.8,-77
2025-12-08T10:32:37.501814,node03,4.127,92.69,scheduled,17.26,0.0,0,0,300,0.6,-73
2025-12-08T10:33:27.501814,node01,4.115,91.45,scheduled,17.78,0.0,0,0,120,0.9,-83
2025-12-08T10:33:57.501814,node02,4.136,93.61,scheduled,16.49,0.0,0,0,120,1.47,-72
2025-12-08T10:35:37.501814,node01,4.115,91.45,scheduled,17.09,0.0,0,0,300,0.86,-78
2025-12-08T10:36:07.501814,node02,4.136,93.61,scheduled,16.81,0.0,0,0,120,1.31,-79
2025-12-08T10:37:47.501814,node03,4.127,92.69,scheduled,15.96,0.0,0,0,120,1.43,-80
2025-12-08T10:38:17.501814,node02,4.136,93.6,scheduled,17.49,0.0,0,0,30,1.0,-87
2025-12-08T10:38:57.501814,node02,4.136,93.6,scheduled,17.84,0.0,0,0,120,0.98,-71
2025-12-08T10:39:57.501814,node03,4.127,92.69,scheduled,16.06,0.0,0,0,60,1.06,-87
2025-12-08T10:40:47.501814,node01,4.115,91.45,event,17.55,1.0,1,1,120,3.47,-78
2025-12-08T10:41:07.501814,node02,4.136,93.6,scheduled,16.88,0.0,0,0,60,1.05,-81
2025-12-08T10:41:07.501814,node03,4.127,92.69,scheduled,17.94,0.0,0,0,30,1.47,-80
2025-12-08T10:41:47.501814,node03,4.127,92.69,scheduled,16.79,0.0,0,0,120,0.83,-89
2025-12-08T10:42:17.501814,node02,4.136,93.6,scheduled,17.75,0.0,0,0,60,0.7,-78
2025-12-08T10:42:57.501814,node01,4.115,91.45,scheduled,16.98,0.0,0,0,120,1.16,-76
2025-12-08T10:43:27.501814,node02,4.136,93.6,scheduled,17.7,0.0,0,0,120,1.25,-79
2025-12-08T10:43:57.501814,node03,4.127,92.69,scheduled,17.64,0.0,0,0,60,1.15,-76
2025-12-08T10:45:07.501814,node01,4.115,91.45,scheduled,17.34,0.0,0,0,30,1.09,-76
2025-12-08T10:45:07.501814,node03,4.127,92.69,scheduled,16.4,0.0,0,0,300,1.12,-84
2025-12-08T10:45:37.501814,node02,4.136,93.6,scheduled,17.14,0.0,0,0,30,1.21,-87
2025-12-08T10:45:47.501814,node01,4.115,91.45,scheduled,17.3,0.0,0,0,30,0.45,-70
2025-12-08T10:46:17.501814,node02,4.136,93.6,scheduled,17.12,0.0,0,0,300,1.51,-82
2025-12-08T10:46:27.501814,node01,4.115,91.45,event,17.13,1.0,1,1,120,3.94,-66
2025-12-08T10:48:37.501814,node01,4.114,91.44,scheduled,18.09,0.0,0,0,120,0.74,-74
2025-12-08T10:50:17.501814,node03,4.127,92.69,scheduled,16.58,0.0,0,0,30,0.78,-76
2025-12-08T10:50:47.501814,node01,4.114,91.44,scheduled,16.89,0.0,0,0,300,0.73,-88
2025-12-08T10:50:57.501814,node03,4.127,92.69,scheduled,15.86,0.0,0,0,30,1.6,-84
2025-12-08T10:51:27.501814,node02,4.136,93.6,scheduled,16.99,0.0,0,0,30,1.33,-86
2025-12-08T10:51:37.501814,node03,4.127,92.68,event,16.1,1.0,3,3,60,3.87,-71
2025-12-08T10:52:07.501814,node02,4.136,93.6,scheduled,18.19,0.0,0,0,60,1.21,-85
2025-12-08T10:52:47.501814,node03,4.127,92.68,scheduled,17.11,0.0,0,0,120,1.26,-80
2025-12-08T10:53:17.501814,node02,4.136,93.6,scheduled,17.28,0.0,0,0,30,0.98,-71
2025-12-08T10:53:57.501814,node02,4.136,93.6,scheduled,16.44,0.0,0,0,30,0.49,-78
2025-12-08T10:54:37.501814,node02,4.136,93.6,scheduled,17.54,0.0,0,0,300,1.33,-77
2025-12-08T10:54:57.501814,node03,4.127,92.68,scheduled,16.73,0.0,0,0,30,1.45,-83
2025-12-08T10:55:37.501814,node03,4.127,92.68,scheduled,16.01,0.0,0,0,120,1.3,-69
2025-12-08T10:55:57.501814,node01,4.114,91.44,scheduled,17.02,0.0,0,0,30,1.19,-68
2025-12-08T10:56:37.501814,node01,4.114,91.44,scheduled,17.29,0.0,0,0,30,1.59,-68
2025-12-08T10:57:17.501814,node01,4.114,91.44,scheduled,17.06,0.0,0,0,30,0.71,-76
2025-12-08T10:57:47.501814,node03,4.127,92.68,scheduled,16.88,0.0,0,0,120,1.59,-89
2025-12-08T10:57:57.501814,node01,4.114,91.44,scheduled,17.47,0.0,0,0,120,1.45,-84
2025-12-08T10:59:47.501814,node02,4.136,93.6,scheduled,17.65,0.0,0,0,120,1.49,-81
2025-12-08T10:59:57.501814,node03,4.127,92.68,scheduled,16.92,0.0,0,0,120,1.28,-75
2025-12-08T11:00:07.501814,node01,4.114,91.44,scheduled,16.51,0.0,0,0,30,0.98,-74
2025-12-08T11:00:47.501814,node01,4.114,91.44,scheduled,17.28,0.0,0,0,300,0.56,-83
2025-12-08T11:01:57.501814,node02,4.136,93.6,scheduled,17.86,0.0,0,0,60,0.87,-82
2025-12-08T11:02:07.501814,node03,4.127,92.68,scheduled,16.85,0.0,0,0,30,0.49,-78
2025-12-08T11:02:47.501814,node03,4.127,92.68,scheduled,16.99,0.0,0,0,60,1.03,-85
2025-12-08T11:03:07.501814,node02,4.136,93.6,event,17.29,1.0,1,1,120,2.09,-73
2025-12-08T11:03:57.501814,node03,4.127,92.67,event,18.38,0.0,3,3,120,2.05,-83
2025-12-08T11:05:17.501814,node02,4.136,93.6,scheduled,16.7,0.0,0,0,120,1.39,-79
2025-12-08T11:05:57.501814,node01,4.114,91.44,scheduled,17.27,0.0,0,0,60,1.07,-78
2025-12-08T11:06:07.501814,node03,4.127,92.67,scheduled,17.88,0.0,0,0,120,0.85,-92
2025-12-08T11:07:07.501814,node01,4.114,91.44,scheduled,17.31,0.0,0,0,120,0.97,-63
2025-12-08T11:07:27.501814,node02,4.136,93.6,scheduled,17.13,0.0,0,0,60,1.16,-86
2025-12-08T11:08:17.501814,node03,4.127,92.67,scheduled,18.25,0.0,0,0,120,0.9,-68
2025-12-08T11:08:37.501814,node02,4.136,93.6,scheduled,17.07,0.0,0,0,60,0.79,-83
2025-12-08T11:09:17.501814,node01,4.114,91.44,scheduled,17.37,0.0,0,0,300,0.67,-71
2025-12-08T11:09:47.501814,node02,4.136,93.6,scheduled,16.45,0.0,0,0,120,0.53,-83
2025-12-08T11:10:27.501814,node03,4.127,92.67,scheduled,16.48,0.0,0,0,120,0.74,-77
2025-12-08T11:11:57.501814,node02,4.136,93.6,scheduled,16.87,0.0,0,0,120,0.98,-78
2025-12-08T11:12:37.501814,node03,4.127,92.67,scheduled,17.01,0.0,0,0,120,0.46,-91
2025-12-08T11:14:07.501814,node02,4.136,93.6,scheduled,17.66,0.0,0,0,300,0.76,-77
2025-12-08T11:14:27.501814,node01,4.114,91.44,scheduled,16.88,0.0,0,0,60,0.71,-84
2025-12-08T11:14:47.501814,node03,4.127,92.67,scheduled,17.05,0.0,0,0,60,0.97,-72
2025-12-08T11:15:37.501814,node01,4.114,91.44,scheduled,16.75,0.0,0,0,300,1.6,-79
2025-12-08T11:15:57.501814,node03,4.127,92.67,scheduled,17.33,0.0,0,0,30,0.51,-79
2025-12-08T11:16:37.501814,node03,4.127,92.67,scheduled,16.8,0.0,0,0,120,1.03,-80
2025-12-08T11:18:47.501814,node03,4.127,92.67,scheduled,16.33,0.0,0,0,60,1.44,-76
2025-12-08T11:19:17.501814,node02,4.136,93.6,scheduled,16.59,0.0,0,0,30,0.52,-77
2025-12-08T11:19:57.501814,node02,4.136,93.6,scheduled,17.16,0.0,0,0,300,1.15,-73
2025-12-08T11:19:57.501814,node03,4.127,92.67,scheduled,17.07,0.0,0,0,300,1.34,-81
2025-12-08T11:20:47.501814,node01,4.114,91.44,scheduled,17.7,0.0,0,0,120,0.58,-80
2025-12-08T11:22:57.501814,node01,4.114,91.44,event,18.65,0.0,2,2,60,1.61,-80
2025-12-08T11:24:07.501814,node01,4.114,91.44,scheduled,17.9,0.0,0,0,60,1.43,-65
2025-12-08T11:25:07.501814,node02,4.136,93.59,event,17.23,1.0,3,2,120,2.46,-81
2025-12-08T11:25:07.501814,node03,4.127,92.67,scheduled,17.08,0.0,0,0,60,1.15,-61
2025-12-08T11:25:17.501814,node01,4.114,91.43,event,17.28,1.0,2,2,30,2.43,-77
2025-12-08T11:25:57.501814,node01,4.114,91.43,scheduled,16.75,0.0,0,0,300,1.07,-85
2025-12-08T11:26:17.501814,node03,4.127,92.67,scheduled,17.4,0.0,0,0,120,0.44,-87
2025-12-08T11:27:17.501814,node02,4.136,93.59,scheduled,16.99,0.0,0,0,60,1.53,-88
2025-12-08T11:28:27.501814,node02,4.136,93.59,scheduled,17.06,0.0,0,0,300,1.21,-80
2025-12-08T11:28:27.501814,node03,4.127,92.67,scheduled,16.01,0.0,0,0,300,1.17,-80
2025-12-08T11:31:07.501814,node01,4.114,91.43,scheduled,17.65,0.0,0,0,30,0.59,-65
2025-12-08T11:31:47.501814,node01,4.114,91.43,scheduled,17.62,0.0,0,0,120,1.17,-81
2025-12-08T11:33:37.501814,node02,4.136,93.59,scheduled,17.1,0.0,0,0,300,1.29,-82
2025-12-08T11:33:37.501814,node03,4.127,92.67,scheduled,16.78,0.0,0,0,300,0.77,-81
2025-12-08T11:33:57.501814,node01,4.114,91.43,scheduled,18.3,0.0,0,0,300,1.34,-85
2025-12-08T11:38:47.501814,node02,4.136,93.59,scheduled,16.75,0.0,0,0,60,1.16,-80
2025-12-08T11:38:47.501814,node03,4.127,92.67,scheduled,16.74,0.0,0,0,300,1.33,-79
2025-12-08T11:39:07.501814,node01,4.114,91.43,scheduled,17.46,0.0,0,0,120,1.12,-77
2025-12-08T11:39:57.501814,node02,4.136,93.59,scheduled,17.42,0.0,0,0,300,1.56,-80
2025-12-08T11:41:17.501814,node01,4.114,91.43,scheduled,17.26,0.0,0,0,30,0.82,-87
2025-12-08T11:41:57.501814,node01,4.114,91.43,scheduled,18.12,0.0,0,0,120,1.12,-85
2025-12-08T11:43:57.501814,node03,4.127,92.67,scheduled,16.42,0.0,0,0,120,0.8,-81
2025-12-08T11:44:07.501814,node01,4.114,91.43,scheduled,18.03,0.0,0,0,60,1.25,-72
2025-12-08T11:45:07.501814,node02,4.136,93.59,scheduled,17.94,0.0,0,0,60,1.07,-84
2025-12-08T11:45:17.501814,node01,4.114,91.43,scheduled,17.37,0.0,0,0,60,0.71,-80
2025-12-08T11:46:07.501814,node03,4.127,92.67,scheduled,17.07,0.0,0,0,120,0.89,-72
2025-12-08T11:46:17.501814,node02,4.136,93.59,scheduled,16.38,0.0,0,0,120,1.17,-78
2025-12-08T11:46:27.501814,node01,4.114,91.43,scheduled,16.74,0.0,0,0,120,1.58,-84
2025-12-08T11:48:17.501814,node03,4.127,92.67,scheduled,17.35,0.0,0,0,120,1.52,-87
2025-12-08T11:48:27.501814,node02,4.136,93.59,scheduled,18.24,0.0,0,0,60,0.49,-70
2025-12-08T11:48:37.501814,node01,4.114,91.43,scheduled,17.25,0.0,0,0,300,1.08,-76
2025-12-08T11:49:37.501814,node02,4.136,93.59,scheduled,16.83,0.0,0,0,60,1.23,-79
2025-12-08T11:50:27.501814,node03,4.127,92.66,scheduled,16.94,0.0,0,0,300,1.44,-79
2025-12-08T11:50:47.501814,node02,4.136,93.59,scheduled,15.92,0.0,0,0,300,0.76,-85
2025-12-08T11:53:47.501814,node01,4.114,91.43,scheduled,17.43,0.0,0,0,120,1.15,-86
2025-12-08T11:55:37.501814,node03,4.127,92.66,scheduled,16.43,0.0,0,0,30,0.91,-73
2025-12-08T11:55:57.501814,node01,4.114,91.42,event,17.95,1.0,3,2,60,1.44,-83
2025-12-08T11:55:57.501814,node02,4.136,93.59,scheduled,17.83,0.0,0,0,120,0.61,-78
2025-12-08T11:56:17.501814,node03,4.127,92.66,scheduled,16.29,0.0,0,0,60,1.18,-79
2025-12-08T11:57:07.501814,node01,4.114,91.42,event,16.91,0.0,1,1,60,1.33,-87
2025-12-08T11:57:27.501814,node03,4.127,92.66,event,16.63,1.0,3,3,30,3.08,-84
2025-12-08T11:58:07.501814,node02,4.136,93.59,scheduled,17.72,0.0,0,0,60,0.42,-75
2025-12-08T11:58:07.501814,node03,4.127,92.66,scheduled,17.37,0.0,0,0,300,0.89,-91
2025-12-08T11:58:17.501814,node01,4.114,91.42,scheduled,17.98,0.0,0,0,300,1.36,-79
2025-12-08T11:59:17.501814,node02,4.136,93.59,scheduled,17.04,0.0,0,0,60,1.0,-76
2025-12-08T12:00:27.501814,node02,4.136,93.59,scheduled,17.14,0.0,0,0,30,1.05,-84
2025-12-08T12:01:07.501814,node02,4.136,93.58,scheduled,16.8,0.0,0,0,300,1.56,-66
2025-12-08T12:03:17.501814,node03,4.127,92.66,scheduled,17.76,0.0,0,0,300,0.8,-83
2025-12-08T12:03:27.501814,node01,4.114,91.42,scheduled,17.56,0.0,0,0,30,1.0,-75
2025-12-08T12:04:07.501814,node01,4.114,91.42,scheduled,17.58,0.0,0,0,60,1.49,-77
2025-12-08T12:05:17.501814,node01,4.114,91.42,scheduled,16.93,0.0,0,0,30,1.11,-85
2025-12-08T12:05:57.501814,node01,4.114,91.42,event,17.31,0.0,1,0,300,2.98,-77
2025-12-08T12:06:17.501814,node02,4.136,93.58,scheduled,16.86,0.0,0,0,120,1.49,-77
2025-12-08T12:08:27.501814,node02,4.136,93.58,scheduled,17.41,0.0,0,0,120,1.51,-77
2025-12-08T12:08:27.501814,node03,4.127,92.66,scheduled,16.64,0.0,0,0,300,1.44,-84
2025-12-08T12:10:37.501814,node02,4.136,93.58,scheduled,16.24,0.0,0,0,60,0.88,-95
2025-12-08T12:11:07.501814,node01,4.114,91.42,scheduled,17.17,0.0,0,0,300,0.44,-82
2025-12-08T12:11:47.501814,node02,4.136,93.58,scheduled,16.34,0.0,0,0,300,0.4,-83
2025-12-08T12:13:37.501814,node03,4.127,92.66,scheduled,16.16,0.0,0,0,300,0.91,-78
2025-12-08T12:16:17.501814,node01,4.114,91.42,scheduled,17.26,0.0,0,0,60,0.57,-81
2025-12-08T12:16:57.501814,node02,4.136,93.58,scheduled,17.07,0.0,0,0,60,0.88,-81
2025-12-08T12:17:27.501814,node01,4.114,91.41,event,17.99,1.0,2,2,300,1.32,-83
2025-12-08T12:18:07.501814,node02,4.136,93.58,scheduled,16.64,0.0,0,0,60,0.81,-90
2025-12-08T12:18:47.501814,node03,4.127,92.66,scheduled,16.56,0.0,0,0,30,0.74,-82
2025-12-08T12:19:17.501814,node02,4.136,93.58,scheduled,15.9,0.0,0,0,120,0.47,-81
2025-12-08T12:19:27.501814,node03,4.127,92.66,scheduled,16.8,0.0,0,0,120,1.26,-79
2025-12-08T12:21:27.501814,node02,4.136,93.58,scheduled,16.73,0.0,0,0,120,1.44,-79
2025-12-08T12:21:37.501814,node03,4.127,92.66,scheduled,15.66,0.0,0,0,120,0.84,-85
2025-12-08T12:22:37.501814,node01,4.114,91.41,event,17.24,1.0,2,2,300,3.25,-80
2025-12-08T12:23:37.501814,node02,4.136,93.58,scheduled,16.6,0.0,0,0,300,0.45,-78
2025-12-08T12:23:47.501814,node03,4.127,92.66,scheduled,17.41,0.0,0,0,300,0.84,-76
2025-12-08T12:27:47.501814,node01,4.114,91.41,scheduled,17.49,0.0,0,0,300,0.81,-74
2025-12-08T12:28:47.501814,node02,4.136,93.58,scheduled,17.19,0.0,0,0,300,1.47,-79
2025-12-08T12:28:57.501814,node03,4.127,92.66,scheduled,17.15,0.0,0,0,30,1.09,-88
2025-12-08T12:29:37.501814,node03,4.127,92.65,event,17.45,1.0,2,2,30,3.26,-84
2025-12-08T12:30:17.501814,node03,4.127,92.65,scheduled,17.27,0.0,0,0,30,0.55,-79
2025-12-08T12:30:57.501814,node03,4.127,92.65,scheduled,17.73,0.0,0,0,300,0.65,-85
2025-12-08T12:32:57.501814,node01,4.114,91.41,scheduled,17.54,0.0,0,0,300,0.66,-79
2025-12-08T12:33:57.501814,node02,4.136,93.58,scheduled,17.64,0.0,0,0,120,0.94,-80
2025-12-08T12:36:07.501814,node02,4.136,93.58,scheduled,16.86,0.0,0,0,60,0.72,-66
2025-12-08T12:36:07.501814,node03,4.127,92.65,scheduled,16.76,0.0,0,0,300,1.59,-83
2025-12-08T12:37:17.501814,node02,4.136,93.58,event,17.37,0.0,1,1,120,1.41,-58
2025-12-08T12:38:07.501814,node01,4.114,91.41,scheduled,16.83,0.0,0,0,300,0.69,-70
2025-12-08T12:39:27.501814,node02,4.136,93.58,scheduled,17.02,0.0,0,0,300,1.35,-87
2025-12-08T12:41:17.501814,node03,4.127,92.65,scheduled,16.98,0.0,0,0,30,0.97,-65
2025-12-08T12:41:57.501814,node03,4.127,92.65,scheduled,17.48,0.0,0,0,120,1.36,-78
2025-12-08T12:43:17.501814,node01,4.114,91.41,scheduled,17.45,0.0,0,0,30,1.36,-75
2025-12-08T12:43:57.501814,node01,4.114,91.41,scheduled,16.56,0.0,0,0,30,0.84,-83
2025-12-08T12:44:07.501814,node03,4.127,92.65,scheduled,17.41,0.0,0,0,300,1.29,-83
2025-12-08T12:44:37.501814,node01,4.114,91.41,scheduled,17.44,0.0,0,0,60,0.61,-78
2025-12-08T12:44:37.501814,node02,4.136,93.58,scheduled,17.88,0.0,0,0,30,1.21,-86
2025-12-08T12:45:17.501814,node02,4.136,93.58,scheduled,17.44,0.0,0,0,60,0.5,-73
2025-12-08T12:45:47.501814,node01,4.114,91.4,scheduled,17.68,0.0,0,0,300,0.89,-78
2025-12-08T12:46:27.501814,node02,4.136,93.57,event,17.58,1.0,2,2,300,1.61,-83
2025-12-08T12:49:17.501814,node03,4.127,92.65,scheduled,16.69,0.0,0,0,300,0.54,-77
2025-12-08T12:50:57.501814,node01,4.114,91.4,scheduled,17.31,0.0,0,0,30,0.57,-77
2025-12-08T12:51:37.501814,node01,4.114,91.4,scheduled,17.66,0.0,0,0,60,0.5,-70
2025-12-08T12:51:37.501814,node02,4.136,93.57,scheduled,16.44,0.0,0,0,30,1.52,-72
2025-12-08T12:52:17.501814,node02,4.136,93.57,scheduled,17.37,0.0,0,0,60,1.49,-87
2025-12-08T12:52:47.501814,node01,4.114,91.4,scheduled,17.45,0.0,0,0,300,0.44,-78
2025-12-08T12:53:27.501814,node02,4.136,93.57,event,17.65,1.0,2,2,120,3.91,-84
2025-12-08T12:54:27.501814,node03,4.127,92.65,scheduled,17.09,0.0,0,0,60,0.42,-76
2025-12-08T12:55:37.501814,node02,4.136,93.57,scheduled,17.01,0.0,0,0,120,1.1,-72
2025-12-08T12:55:37.501814,node03,4.127,92.65,scheduled,16.23,0.0,0,0,120,1.27,-84
2025-12-08T12:57:47.501814,node02,4.136,93.57,scheduled,16.97,0.0,0,0,120,1.07,-78
2025-12-08T12:57:47.501814,node03,4.127,92.65,scheduled,16.39,0.0,0,0,300,1.24,-81
2025-12-08T12:57:57.501814,node01,4.114,91.4,scheduled,16.35,0.0,0,0,60,1.21,-84
2025-12-08T12:59:07.501814,node01,4.114,91.4,scheduled,17.61,0.0,0,0,300,0.74,-77
2025-12-08T12:59:57.501814,node02,4.136,93.57,scheduled,17.4,0.0,0,0,30,1.04,-80
2025-12-08T13:00:37.501814,node02,4.136,93.57,scheduled,17.47,0.0,0,0,300,1.43,-73
2025-12-08T13:02:57.501814,node03,4.127,92.65,scheduled,18.1,0.0,0,0,120,1.07,-76
2025-12-08T13:04:17.501814,node01,4.114,91.4,scheduled,17.76,0.0,0,0,300,0.73,-88
2025-12-08T13:05:07.501814,node03,4.127,92.65,scheduled,16.93,0.0,0,0,120,0.77,-86
